Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Rating
16.0,application developer,LinkedIn,2284521823,SAAS developer (medior or senior),tYVKslRtWCn9RsZNXPu1bA==,MultiSafepay,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']","MultiSafepay is a collecting payment service provider which means we take care of the agreements, technical details and payment collection required for each payment method You can start selling online today and manage all your transactions from one place, , At the very start of the Dutch ecommerce revolution in 1999, MultiSafepay was one of the pioneers in the industry serving the first online web shops in the Netherlands With just a handful of developers, we started with the development of our MultiSafepay payment technology Simplicity, transparency and service were, and still are, at the heart of everything we do Nowadays we are with over a 120 employees, with offices in The Netherlands, Spain and Germany, ,  Integrations  Development, The integrations team is the technical backbone of MSP We develop, integrate our solutions and give high level technical support to our customers",Full-time,,https://nl.linkedin.com/jobs/view/saas-developer-medior-or-senior-at-multisafepay-online-payments-2284521823?refId=e4603932-57d5-45f6-99cf-36a3d1feca33&trackingId=tYVKslRtWCn9RsZNXPu1bA%3D%3D&position=16&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
18.0,application developer,LinkedIn,2253779918,Senior Backend Developer,3BPE46LhAtZOhmdWIw4phw==,CoolGames,"Amsterdam, North Holland, Netherlands","['Computer Software', 'Internet', 'Computer Games']","CoolGames is looking for an experienced Senior Backend Developer, with a passion for casual games, to strengthen our Technology team, , When the appstores were introduced ten years ago, mobile quickly became the largest games platform And now a new shift is taking place, as millions of people are starting to play and instantly share games with friends via their social or messaging apps, such as via Facebook, Messenger, LINE and WeChat CoolGames has been a frontrunner in this new space and brought many successful games to messaging platforms, including , and , which is now the 1 sudoku game on Facebook, , As a Senior Backend Developer youll develop and maintain secure and scalable backend solutions for our games that are played by millions around the world, , Your key responsibilities, , , , , , Your profile",Full-time,,https://nl.linkedin.com/jobs/view/senior-backend-developer-at-coolgames-2253779918?refId=e4603932-57d5-45f6-99cf-36a3d1feca33&trackingId=3BPE46LhAtZOhmdWIw4phw%3D%3D&position=18&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
19.0,application developer,LinkedIn,2321552499,ICT Application Developer,mfIH+56lqpqlJFk1RT5QGg==,Talent,"RotterdamThe Hague metropolitan area, South Holland, Netherlands",['Computer Software'],Job Context  DutiesUse software design patternsCreate flowchart diagramDebug softwareManage business knowledgeUse software librariesQualifications and experience requiredWorking with others Ability to work cooperatively with others in teams and across organisational boundaries and respects differences between peopleAccuracy and attention to detailsExperience of having worked in a similar roleCommitment to providing high quality support to colleagues and to meeting deadlinesAbility to work independently,Full-time,https://www.linkedin.com/jobs/view/externalApply/2321552499?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F05be4407-ab43-4422-94ed-55f2aa10022d%3Fjid%3D237b03810894c6f39ef7ff243697374e5df3772d916826a3354dfe7f831490f1%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=yFat&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/ict-application-developer-at-talent-2321552499?refId=e4603932-57d5-45f6-99cf-36a3d1feca33&trackingId=mfIH%2B56lqpqlJFk1RT5QGg%3D%3D&position=19&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
20.0,application developer,LinkedIn,2321713079,Lead Developer,e4MCbP8AnfL0NkllX8oCDw==,DIQQ,"Utrecht, Netherlands",['Information Technology and Services'],"We are currently looking for a Lead Developer for one of our most promising partners that is based in Amsterdam The company created a platform where supply and demand meet At the moment the company is experiencing a lot of challenges when it comes to tability, reliability, and versatility of the platform The team is currently working on the transition of the platform towards a microservices architecture",Full-time,,https://nl.linkedin.com/jobs/view/lead-developer-at-diqq-2321713079?refId=e4603932-57d5-45f6-99cf-36a3d1feca33&trackingId=e4MCbP8AnfL0NkllX8oCDw%3D%3D&position=20&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
29.0,application developer,LinkedIn,2321627060,Senior Backend Developer,ri5Rhb1bZNf6YmALETUmgQ==,Sytac,"Amsterdam, North Holland, Netherlands","['Airlines/', 'Aviation', 'Investment Banking', 'Automotive']","In order to apply, you must already be living in the Netherlands, , We are looking for a senior backend engineer to design, build and deploy complex solutions Youll represent Sytac as a backend consultant at our clients on a daily basis Youll integrate into their teams, systems and products while working with the internal stakeholders, and the rest of the business",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321627060?url=https%3A%2F%2Fjobs%2Elever%2Eco%2Fsytac%2F3b47f40b-a4f4-4dcb-a781-5798225e77ef%3Flever-origin%3Dapplied%26lever-source%255B%255D%3DLinkedin%2520Paid%2520job%2520&urlHash=h3k0&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-backend-developer-at-sytac-2321627060?refId=ae84d468-20fb-49a9-af50-b766f0268150&trackingId=ri5Rhb1bZNf6YmALETUmgQ%3D%3D&position=4&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
30.0,application developer,LinkedIn,2320600090,Front-End Application Developer,8eUJFjVT8+YykxVOQnj6EQ==,Camco Technologies,"Brakel, Gelderland, Netherlands","['Information Technology and Services', 'Computer Software', 'Automotive']","Wat kan je, Java, NET, Frontend, Bachelor denkniveau, Medior, Senior werkniveau, 25, 5 jaar werkervaring, , , , , , , De vacature You develop software for complex technical solutions within an industrial context You build applications for visualizing and integrating dataimages from industrial processes You translate the customers requirements into powerful customized applications You program mainly in Typescript and C but are flexible with respect to programming languages You are familiar with developing applications using a project approach You make sure that the work you deliver is conform to the highest quality standards Functie eisen",Full-time,https://www.linkedin.com/jobs/view/externalApply/2320600090?url=https%3A%2F%2Fwww%2Evacatures%2Enl%2Fvacature%2Ffront-end-application-developer%3A44359937%2F&urlHash=wBsj&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/front-end-application-developer-at-camco-technologies-2320600090?refId=ae84d468-20fb-49a9-af50-b766f0268150&trackingId=8eUJFjVT8%2BYykxVOQnj6EQ%3D%3D&position=5&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
32.0,application developer,LinkedIn,2282658519,Application Development Specialist - Semiconductor,3cYhRmvokW7uKUQ9QVaW4g==,MCFLY  BROWN,"Amsterdam, North Holland, Netherlands","['Semiconductors', 'Nanotechnology']","Job Description, Do you have experience in application development for semiconductor equipment Do you want to work on new innovative applications for the semiconductor industry Read on and find out if this is your next job",Full-time,,https://nl.linkedin.com/jobs/view/application-development-specialist-semiconductor-at-mcfly-brown-2282658519?refId=ae84d468-20fb-49a9-af50-b766f0268150&trackingId=3cYhRmvokW7uKUQ9QVaW4g%3D%3D&position=7&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
33.0,application developer,LinkedIn,2302468442,Applications Development Specialist Outsystems – Noord-Brabant,T9+LhOOeWzeQ+RqW+WpBow==,Sterksen,"Eindhoven, North Brabant, Netherlands",['Information Technology and Services'],"Would you like to work at the worlds largest producer of sustainable natural ingredients from edible and inedible organic residuals Our client in the region of Eindhoven is looking for a Applications Development Specialist Outsystems who likes to work within an International and a nononsense industrial environment, , , , With more than a century of experience, this organization is the worlds largest producer of sustainable natural ingredients from edible and inedible organic residuals They are the only publicly traded company in this industry NYSEDAR With approximately 10,000 dedicated employees globally and a strong presence in North America and Europe they are one of the largest companies in the industry A pioneering innovator in repurposing, they create a wide range of products and customized specialty solutions for the food, feed, pet food, fuel and other industries at plants in over 200 locations on five continents, , This position will be part of the Application Improvement Team which consists of 10 members who will take care of the global implementation of Outsystems per location all across the globe, , , , The Applications Development Specialist Outsystems is responsible for the maintenance of the OutSystems environments and contributes to or leads the development and testing of software applications in OutSystems to meet business requirements, , , , , , , Our customer is looking for a selfstarter and a strong communicator, with a drive for software development In the organization a proactive attitude is a must You easily establish and develop effective relationships, are able to take decisions independently and connect between business and corporate teams, , , , , Juul Masseurs, M 31 6 82 39 27 55, T 31 88 044 2000, E juulmasseurssterksencom, , , IT Recruitment Consultant",Full-time,https://www.linkedin.com/jobs/view/externalApply/2302468442?url=https%3A%2F%2Fsterksen%2Ecom%2Fvacature%2Fapplications-development-specialist-outsystems-noord-brabant%2F&urlHash=HhOO&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/applications-development-specialist-outsystems-%E2%80%93-noord-brabant-at-sterksen-2302468442?refId=ae84d468-20fb-49a9-af50-b766f0268150&trackingId=T9%2BLhOOeWzeQ%2BRqW%2BWpBow%3D%3D&position=8&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
34.0,application developer,LinkedIn,2284842093,NodeJS/Javascript App Developer,14XYf20NvuudAGNWYpEvUQ==,CODE  a Shopify Plus agency,"Delft, South Holland, Netherlands",['Internet'],"Code is looking for a talented, ambitious and enthusiastic JavaScript developer to expand our apps team, , at least 3 years experience",Full-time,https://www.linkedin.com/jobs/view/externalApply/2284842093?url=https%3A%2F%2Fwearehiring%2Ecode%2Enl%2Fapp-developer-javascript%2Fen&urlHash=R1Qr&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/nodejs-javascript-app-developer-at-code-a-shopify-plus-agency-2284842093?refId=ae84d468-20fb-49a9-af50-b766f0268150&trackingId=14XYf20NvuudAGNWYpEvUQ%3D%3D&position=9&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
36.0,application developer,LinkedIn,2253901227,Senior Backend Developer,ocF8sJnZWjVd1apuyeqVgQ==,Burst,"Rotterdam, South Holland, Netherlands","['Marketing and Advertising', 'Information Technology and Services', 'Internet']","Note This position is for fulltime, EUbased applicants only Remote workers and freelancers are not eligible, , At Burst we are ambitious in our work and thinking we only go for the very best result At the same time, we are nononsense in life and we enjoy an informal working atmosphere And, there is plenty of room for personal growth Certainly if you are a technically skilled backend developer We are looking for someone who brings the right technical energy to our organization Someone who helps bring our many international clients to an even higher level, thanks to innovative online platforms Do you have this talent in you And do you have a few years experience as a backend developer on large projects Call or email us, , , , , , , , , At Burst you only work with colleagues who are used to always go that extra mile for the client Who think outside the box, but always keep an eye on the longterm goal Delivering work that we are very proud of And we celebrate this with a game of table tennis or some drinks for example We would love to hear it if you think you will fit in well with our driven team and if you have the following qualities as a backend developer, , , , , , , An inexhaustible and motivated agency A lot is possible We think and act out of the box We expect you to speak out That you feel you can bring your ideas to the table Everything in the interest of our clients Your colleagues will do the same, so you will learn a lot from us There are a lot of opportunities to develop yourself There is also room for relaxation Our drinks are legendary, the annual city trips unforgettable and very important our fridge is always filled Obviously, things like salary, travel allowance and holidays are arranged In all im modesty thanks to our working method and extra matters, we are among the top of Dutch digital agencies for good reason, , , , Do you want to use all your creative insight for leading brands And does our dynamic company appeal to you Then leave your details with a short motivation and your resume or call our Talent Manager Jos Herstel on 01082 001 40 if you want to know more about the position Did you convince us of your competence Then we would like to get to know you personally to see whether we have a match We provide coffee, tea or a beer",Full-time,,https://nl.linkedin.com/jobs/view/senior-backend-developer-at-burst-2253901227?refId=ae84d468-20fb-49a9-af50-b766f0268150&trackingId=ocF8sJnZWjVd1apuyeqVgQ%3D%3D&position=11&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
37.0,application developer,LinkedIn,2307958444,Lead Developer - Payments,9NHOt26PMAtkEZs+pmP/+w==,Catawiki,"Amsterdam, North Holland, Netherlands",['Internet'],"Our Backend Engineering Story, , Our development team is responsible for stability, reliability, and agility of Catawikis platform We are building new and exciting product features to craft an engaging platform, where our users can offer and discover special objects At the same time, we are moving the platform towards a microservices architecture by gradually dismantling a Ruby on Rails monolith",Full-time,https://www.linkedin.com/jobs/view/externalApply/2307958444?url=https%3A%2F%2Fwww%2Ecatawiki%2Ecom%2Fjobs%2F2068958&urlHash=uf3T&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/lead-developer-payments-at-catawiki-2307958444?refId=ae84d468-20fb-49a9-af50-b766f0268150&trackingId=9NHOt26PMAtkEZs%2BpmP%2F%2Bw%3D%3D&position=12&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
40.0,application developer,LinkedIn,2321512712,APP Developer,qP2fMcPxqHUZaDcIdDortA==,Pentasia,"Amsterdam, North Holland, Netherlands",['Computer Software'],"App Developer Are you looking for a new opportunity and do you have expertise in the field of app development We partnered with this exciting startup in the Netherlands A company specialized in Research, Development, and Manufacturing of LED Light We have offices in the Netherlands, China, the US, and India, with our headquarters in the Netherlands In their Dutch team, they are looking for an app developer that can build and improve apps You will work together with their team to create new, innovative, and exciting products As a fulltime 40 hours app developer you will be in charge of developing and improving apps for various brands and clients You will manage a team of developers in India and provide them with feedback and guidance in their work Your main tasks will include Build a platform for our apps that they can use for multiple brands and products You discover and implement the latest features within apps, improving stability, and report bugs Making sure the data of their customers are safe and secure Working together with their design, software and hardware engineers to make prototypes, test, and improve products Working together with their team in India for app maintenance, updates, bug fixes, and testing You will review their work and give feedback Maintain certifications and be aware of the latest features  requirements inon Android Play Store, Apple App Store, Google Home, Alexa, Apple Home Kit, and Samsung SmartThings Analyze the current usage of the apps and improve the UI Your skillset should include 2 years of experience in app development Project management Being curious Love to be involved in new technologies IOS  Android app development with Java CC Android studio Nodejs  Reactjs Native Angular Swift Bluetooth  WiFi expertise We love to connect our devices to others IoT experience Azure for IoT Certify for Play store  App store English language, Dutch preferred and Mandarin optional, but learning will be stimulated What they offer A highly motivated, young, and hardworking team A fastgrowing company with a lot of opportunities to develop yourself Awesome products and international clients to work with Proper salary, holiday allowance, vacation days Your work contributes to the health of the general public Opportunities to travel the world Plenty of coffee Or Tea Cozy Friday afternoon drinks",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321512712?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F40e0838a-aaf9-4f46-83e4-b3d990654d06%3Fjid%3D27d2e67bc001b25b562701dfb34bf9735affc04c0e0fa4158099b47f64a84690%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=LhIf&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/app-developer-at-pentasia-2321512712?refId=ae84d468-20fb-49a9-af50-b766f0268150&trackingId=qP2fMcPxqHUZaDcIdDortA%3D%3D&position=15&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
44.0,application developer,LinkedIn,2305908437,App Developer Manager - Rotterdam,5gDMRcMVb4Th3JrZ6uSIhw==,Medic Mobile,"Rotterdam, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']","Were seeking an experienced, technical, and peoplefocused App Developer Manager to join our App Services team As App Development Manager, you will be responsible for managing a team of five developers who are focused on building digital health apps All mobile apps are built using the , a collection of opensource technologies and openaccess resources Medic has hubs in Nairobi, Dakar, Kampala, and Kathmandu but the position can be fully remote, , This is a unique opportunity to bring together your passion for global health and technology and to strengthen health systems in some of the hardest to reach communities We expect that you are an experienced manager of software developers, , Key Responsibilities, , Manage a team of software developers to produce highquality mobile apps on time and on budget, , Guide the growth of the team through technical mentorship, performance management, and by organising development opportunities, , Building a cohesive and effective development team, , Collaborate across the Operations department to balance priorities, scope new opportunities, establish shared best practices, and improve our process and tools, , Engage the team through regular 1on1s Contribute to the development, implementation, and maintenance of the teams mobile apps Support the growth our opensource community by contributing learnings, expertise, and apps, , , , 5 years of experience managing a group of software developers Experience managing a remote team is an asset, , Bachelors degree in Computer Science, or equivalent, , Proficiency in English communication both written and spoken French language skills are an asset Proficient in Javascript or other programming languages Proficient in relational databases, , A capable and experienced mentor of junior to intermediate developers Can manage and prioritise a distributed team of developers to deliver on multiple concurrent projects Passionate about technology, process, and team management Experience delivering and monitoring software services Familiarity with the Community Health Toolkit is an asset, , Why Medic, , Opportunity to contribute to an innovative and culturally diverse team focused on achieving impact through our mission and vision Travel insurance Flexible working culture, , Monthly communication allowance, , Enjoy travelling to an annual full team meetup to meet your teammates from around the world, face to face",Full-time,https://www.linkedin.com/jobs/view/externalApply/2305908437?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D1d729e87aec6%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddfcadcedd98ddebdd79adbadd8gdd9aadffadb3aedcdcafec3ddcg3e&urlHash=GwsV&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/app-developer-manager-rotterdam-at-medic-mobile-2305908437?refId=ae84d468-20fb-49a9-af50-b766f0268150&trackingId=5gDMRcMVb4Th3JrZ6uSIhw%3D%3D&position=19&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
45.0,application developer,LinkedIn,2317351579,Senior Backend Developer,8MaeaPVlc3CgW1WsNJJjOQ==,24sessions,"Amsterdam, North Holland, Netherlands",['Computer Software'],"About 24sessions24sessions is innovating customer interaction We are a fastgrowing scaleup in Amsterdam Our SaaS solution is leading when it comes to customer interaction via videochat We are helping organizations like Rabobank, ING, AEGON, NUON shape the future of customer satisfaction Google, McKinsey  Rocket Internet recently elected us 1 of the 10 best B2B startups in Europe 24sessions has been expanding rapidly and we want to remain the best video solution in the market Thats why were looking for a talented developer to climb onboard on an incredible journey Join 24sessions as our Senior Backend DeveloperAbout the rolePart of being the best video solution is making sure our virtual videomeeting environment runs like clockwork Our product team consists of 2 squads As Sr Backend Developer you would become part of the squad responsible for product APIs and microservices that process data, integrate with external systems, and leverage different AWS services SNS, SQS, S3, RDS, ElasticSearch, etc for better data accessibility and internal communication between themselves The squad is also responsible for core backend libraries and microservices used throughout the whole SaaS solution Some microservices are developed on PHP but the majority of them are on Golang Go, thus this would be a great opportunity for you to learn Go in practice and use it to create new, fast and reliable microservicesEach microservice we build lives inside the Docker container, thus Docker is one of the essential tools every backend developer at 24sessions usesAs such we are looking for someone with an exceptional feel for software development and PHP and keen to learn GoLang Someone who is eager to work using a fresh tech stack, open for innovation, and gets the energy from solving business problems with technology We are offering you the opportunity to play a key part in a company that is truly innovating customer interaction What will we offerYou will have an excellent opportunity to work in and learn from a high performing team 24sessions is an international team of talented people from different cultural backgroundsWork for a rapidly growing startup The energy that this brings is exciting and motivatingIf you are able to deliver, you will have a clear career path in front of youA personal training budget to make sure you get formal training, as well as practical training through intensive coaching by your managerCompany laptopTravel allowanceWork from Home, Flexible working options Holiday pay 8 of your annual salary and 25 leave days per yearStock options when you get your contract extension You will coown part of our companyUnlimited pingpong  daily walks with your colleaguesWhat do we look forBachelors or Masters degree, further education or experience in engineering, computer science or another technical related field4 years of relevant work experienceExperience with PHP Exposure to Golang Go is beneficial Experience in building integrations with enterprise systemsCan independently come up with a pragmatic integration solutionExperience in communication with remote partiesUnderstand and appreciate the goal of microservices in architectureExperience with largescale distributed storage and database systems SQL or NoSQL, eg MySQL, CassandraExperience working with AWS especially EC2, SQS, SNSHandson experience with continuous deliverydeploymentExperience with the internals of Docker Excellent communication and written skills",Full-time,https://www.linkedin.com/jobs/view/externalApply/2317351579?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F19a4d79d-35db-433a-8f90-444c1186ded6%3Fjid%3D0e434e5c7d1ba0b940173466a33549d1b52ddebef95e207db16f130b74876f13%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=oDrt&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-backend-developer-at-24sessions-2317351579?refId=ae84d468-20fb-49a9-af50-b766f0268150&trackingId=8MaeaPVlc3CgW1WsNJJjOQ%3D%3D&position=20&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,1 week ago,1 week ago,2020-11-22,2020-12-01,
