,Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Sector,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Language,Type of ownership,Rating,Dutch Requirement,English Requirement,Gender_Female,Gender_Mixed,Gender_Male,Age_Older,Age_Mixed,Age_Younger,Gender_Num,Age_Num,Sector Code,% Female,% Male,% Older,% Younger,Gender,Age
10,169.0,ingenieurs,LinkedIn,2326336626,Engineer Shipbuilding,oKiZ2S4PRfaPe6HW5xzg9Q==,Chain Technical Professionals,"Rotterdam, South Holland, Netherlands","['Architecture & Planning', 'Civil Engineering', 'Mechanical or Industrial Engineering']",Engineering,"Experienced Shipbuilding Engineer and familiar with making construction plans, calculations and the necessary drawings Feel free to contact us Job Description For several clients we are looking for Shipbuilding Engineers who will be responsible for creating detail and workshop drawings according to determined standards and regulations",Full-time,https://www.linkedin.com/jobs/view/externalApply/2326336626?url=https%3A%2F%2Fwww%2Evacatures%2Enl%2Fvacature%2Fengineer-shipbuilding%3A44429560%2F&urlHash=Ai_g&refId=34d2b113-90b2-48a9-854f-eff4b08965a5&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/engineer-shipbuilding-at-chain-technical-professionals-2326336626?refId=34d2b113-90b2-48a9-854f-eff4b08965a5&position=19&pageNum=6&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
11,183.0,ingenieurs,LinkedIn,2325407118,Microelectronics Engineer,RP4yiGrxSCW8VEOEFnRvfg==,Talent,"RotterdamThe Hague metropolitan area, South Holland, Netherlands","['Computer Networking', 'Computer & Network Security', 'Telecommunications']",Engineering,Job Context  DutiesOperate scientific measuring equipmentDevelop electronic test proceduresRecord test dataRead engineering drawingsDesign prototypesQualifications and experience requiredDrive for Results Ability to take personal responsibility and initiative for delivering high quality workThe ability to deal with a range of tasks at the same timeThe ability to deal with a range of tasks at the same timeAnalysis and problem solving Ability to identify the critical facts in difficult issues and develop creative and practical solutionsCustomer Focus Ability to meet the expectation and requirement of internal and external customers,Full-time,https://www.linkedin.com/jobs/view/externalApply/2325407118?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D2b2e27cd13ed%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddecade8ddefadb9ddeadd9aaddgadcaddffddd3aebcaccfec3ddcg3e&urlHash=6J6-&refId=89b46ab0-ca80-4cda-9010-6814820a92f7&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/microelectronics-engineer-at-talent-2325407118?refId=89b46ab0-ca80-4cda-9010-6814820a92f7&position=8&pageNum=7&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
12,215.0,ingenieurs,LinkedIn,2317079918,Engineer P&ID,hn/4JFZ8SoStEO9rhWd+BA==,Chain Technical Professionals,"Rotterdam, South Holland, Netherlands","['Electrical/', 'Electronic Manufacturing', 'Industrial Automation', 'Mechanical or Industrial Engineering']",Engineering,"Experienced Engineer with knowledge of diagrams  PIDs in the field of shipbuilding For several projects Chain Technical Professionals is looking for you, , Wat ga je doen, , As our specialist, you will become responsible for the engineering of a variety of piping systems on board of ships or offshore assets, , , , Wat vragen wij van jou, , , Arbeidsvoorwaarden",Full-time,https://www.linkedin.com/jobs/view/externalApply/2317079918?url=https%3A%2F%2Fwww%2Echain%2Enl%2Fvacature%2Fengineer-p-id-1908&urlHash=W2ox&refId=9565f51c-c787-4653-88fa-a2532760f7b3&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/engineer-p-id-at-chain-technical-professionals-2317079918?refId=9565f51c-c787-4653-88fa-a2532760f7b3&position=15&pageNum=8&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
13,219.0,ingenieurs,LinkedIn,2317079917,Engineer P&ID,lYyK3P1kRyqN7bEtqTWFBA==,Chain Technical Professionals,"Rotterdam, South Holland, Netherlands","['Electrical/', 'Electronic Manufacturing', 'Industrial Automation', 'Mechanical or Industrial Engineering']",Engineering,"Experienced Engineer with knowledge of diagrams  PIDs in the field of shipbuilding For several projects Chain Technical Professionals is looking for you, , Wat ga je doen, , As our specialist, you will become responsible for the engineering of a variety of piping systems on board of ships or offshore assets, , , , Wat vragen wij van jou, , Arbeidsvoorwaarden",Full-time,https://www.linkedin.com/jobs/view/externalApply/2317079917?url=https%3A%2F%2Fwww%2Echain%2Enl%2Fvacature%2Fengineer-p-id-1910&urlHash=bl8K&refId=9565f51c-c787-4653-88fa-a2532760f7b3&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/engineer-p-id-at-chain-technical-professionals-2317079917?refId=9565f51c-c787-4653-88fa-a2532760f7b3&position=19&pageNum=8&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
14,222.0,ingenieurs,LinkedIn,2321508561,Draft Engineer,RQsVj+lCRM2Ok5gBxnnTlQ==,Neitraco Groep,"Amsterdam, North Holland, Netherlands",['Mechanical or Industrial Engineering'],Engineering,"As a Draft Engineer you are an important link between problem and solution You will make innovation a reality You will raise engineering to a higher level What do you tell your friends about what you do at work You see that plane over there I gave it its wings What your tasks will be You will independently develop construction designs You will make technical drawings, assembly drawings and lists of materials You will solve technical problems You will survey existing components and machines You will plan your work, check its progress and continually communicate with the parties involved You will spot any deviations within projects and will initiate proposals for improvement You will represent the vision and working methods of the Neitraco Group You will be responsible for projectrelated purchasing Your profile You are skilled at managing the balance between working independently and being a good team member You are an engineer, so by definition you are a perfectionist You are resultsfocused Stress No problem, you keep a cool head You are not afraid to give your opinion We like people who are clear and direct It is a clich, but it is true the client is king and you completely understand You know 3D packages inside out You hold a mechanical engineering diploma from a Technical College or equivalent You are made for the job of Draft Engineer Amstel Engineering Engineers with passion for technology Working as a draft engineer at Neitraco draws on decades of experience in mechanical and electrical engineering, surveying, and civil engineering With seven subsidiaries, located in ten locations in the Netherlands and Belgium, we offer a complete range of technical services As a group, Neitraco engineering can thus support customers in every technical challenge, both on a project basis or through secondment Working with intelligent engineering Working at Neitraco means working on growth and continuous development, not only of yourself but also of the technology From research through development to implementation we rely on your analytical and practical skills Do you shine as a Draft Engineer Are you targeting the search for technical solutions and continuous improvement Our interest in innovative projects encourages us to push our boundaries every day Working at Neitraco Engineering elevates your career to the next level",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321508561?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2F496450c1-ff85-4f3b-ae15-311073ac36fd%3Fjid%3D30db991268f45d75c5bd8eb00f7dfed9c961064ea76b54ef09b2d92f482e808d%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=VWHN&refId=9565f51c-c787-4653-88fa-a2532760f7b3&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/draft-engineer-at-neitraco-groep-2321508561?refId=9565f51c-c787-4653-88fa-a2532760f7b3&position=22&pageNum=8&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
15,237.0,ingenieurs,LinkedIn,2215505421,Automotive / Vehicle Engineering,iIZczySpTDqvG1KXEydzjQ==,Orion Engineering  Careers in Technology,"Eindhoven, North Brabant, Netherlands","['Automotive', 'Mechanical or Industrial Engineering', 'Research']",Engineering,"Automotive  Vehicle Engineering, Are you an Automotive or Vehicle Engineer, eager to work in the exciting sector that is the Automotive industry, , Why Orion Engineering",Full-time,,https://nl.linkedin.com/jobs/view/automotive-vehicle-engineering-at-orion-engineering-careers-in-technology-2215505421?refId=01e83dd0-cc12-4619-83ba-c434fea6c4fd&position=12&pageNum=9&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
16,244.0,ingenieurs,LinkedIn,2321552618,Pharmaceutical Engineer,F5cuoigEQH6aePSZ9sscnw==,Talent,"RotterdamThe Hague metropolitan area, South Holland, Netherlands",['Mechanical or Industrial Engineering'],Engineering,Job Context  DutiesPerform scientific researchUse a computerWrite batch record documentationThink analyticallyForecast organisational risksQualifications and experience requiredExperience of having worked in a similar roleOpenness and interest in learning and developingExcellent time management and organisational skillsAbility to work independentlyAccuracy and attention to details,Full-time,https://www.linkedin.com/jobs/view/externalApply/2321552618?url=https%3A%2F%2Fjoblift%2Enl%2Fdetails%2Fe8e23f69-bd94-4006-a92a-c33e4f8a8c9d%3Fjid%3D1475148444cadb364d0fe94085f900a96efa6c0eaab9e94e29f9c8738a515e1c%26utm_source%3Dlinkedin_nl%26utm_medium%3Dexternal_feed%26utm_campaign%3D126&urlHash=FjFa&refId=01e83dd0-cc12-4619-83ba-c434fea6c4fd&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/pharmaceutical-engineer-at-talent-2321552618?refId=01e83dd0-cc12-4619-83ba-c434fea6c4fd&position=19&pageNum=9&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
17,248.0,ingenieurs,LinkedIn,2321262685,Engineer P&ID | Rotterdam | Chain,w/sirNU4Ry+/Q51wL1DWsg==,Werkzoekennl,"Rotterdam, South Holland, Netherlands",['Mechanical or Industrial Engineering'],Engineering,"Vacature van Chain, locatie Rotterdam, , As our specialist, you will become responsible for the engineering of a variety of piping systems on board of ships or offshore assets, , , , , , , In order to success in this position you possess, , , , 5cd8a0b9cc68f9ffa4c9253553278a55",Full-time,https://www.linkedin.com/jobs/view/externalApply/2321262685?url=https%3A%2F%2Fwww%2Ewerkzoeken%2Enl%2F5226_chain%2Fvacatures%2F4986313_engineer-pid%2F%3Fsource%3D5cd8a0b9cc68f9ffa4c9253553278a55%26utm_source%3Dlinkedin%26utm_medium%3Dreferral%26utm_campaign%3Dlinkedin_referral_vertical_vac_feed%26utm_term%3Dengineer%2Brotterdam&urlHash=HAGe&refId=01e83dd0-cc12-4619-83ba-c434fea6c4fd&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/engineer-p-id-rotterdam-chain-at-werkzoeken-nl-2321262685?refId=01e83dd0-cc12-4619-83ba-c434fea6c4fd&position=23&pageNum=9&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
18,258.0,ingenieurs,LinkedIn,2320842117,Defectivity Engineer,GL6e11owSZSyFmNJumgUgA==,Hays,"Nijmegen, Gelderland, Netherlands",['Semiconductors'],Engineering,"Position Defectivity Engineer, Location Nijmegen, Fulltime40h per week, Longterm opportunity, initially 1 year contract",Full-time,,https://nl.linkedin.com/jobs/view/defectivity-engineer-at-hays-2320842117?refId=94c9df38-1d3d-4b5c-a6d3-e3a86e9345d2&position=8&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
19,276.0,ingenieurs,LinkedIn,2326821036,Infra Engineer - Rotterdam,F/jKYA/TSPmBSrnNhPplOA==,Glencore Agriculture Careers,"Rotterdam, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Financial Services']",Engineering,"We are looking for a knowledgeable Infrastructure Engineer in general a specialist in Server hardware, UCS management, Monitoring, VMware Virtualization The Infrastructure Engineer will play an important role in ensuring stability, integrity and continuity of the inhouse information systems that support core organizational functionality In this position, you will be part of a small team to focus on the campus infrastructure and twin datacenters  You develop and improve these services, which includes thinking along and advising on the design and changes in the technical infrastructure and new components in information systems, including solving thirdline disruptions and incidentsCompanyGlencore Agriculture BV is a global leader in the origination, handling, processing and marketing of agricultural commodities, such as grain, oilseeds, sugar, cotton and biodiesel Using our network of storage facilities, processing plants and transport assets we process, manage and supply these commodities to our customers Through our industry insight, strong relationships and our asset network, we focus on the sustainability, safety, quality and reliability of everything we do For more information about our company, please visit httpwwwglencoreagriculturecomThis vacancy is part of our Global IT Headquarters, located in Rotterdam, The Netherlands We have more than 135 IT employees in Rotterdam, divided over 7 main teams Operations, Development, Security, Business Intelligence, Global Finance  Accounting Support Center, Enterprise Architecture and Project Management Office, , Glencore International AG and Glencore Agriculture BV have decided that Glencore Agriculture is to be smoothly transitioned into an independent state Projects have started to carve out all shared services including IT elements such as Business Application platforms and infrastructure AD, WAN, Datacenters, Messaging, etc, , Glencore Agriculture is facing the challenge of a significant IT landscape change The landscape of infrastructure and systems are being transitioned to a next maturity level to ensure to be ready for the future Department you will be working for You will be a member of team IT Infrastructure which is part of the Global IT Operations departmentJob descriptionWe are looking for a knowledgeable Infrastructure Engineer in general a specialist in Server hardware, UCS management, Monitoring, VMware Virtualization The Infrastructure Engineer will play an important role in ensuring stability, integrity and continuity of the inhouse information systems that support core organizational functionality In this position, you will be part of a small team to focus on the campus infrastructure and twin datacenters  You develop and improve these services, which includes thinking along and advising on the design and changes in the technical infrastructure and new components in information systems, including solving thirdline disruptions and incidentsMain responsibilitiesThe Infra Engineer will manage the infrastructure hardware on the campus and in the twin datacentersManage Cisco UCS and VMware environmentsGive solicited and unsolicited advice within your area of expertiseWork with executive team members, decision makers, and stakeholders to define business requirements and systems goals, and to identify and resolve business systems issuesGauge the effectiveness and efficiency of existing systems develop and implement strategies for improving or further leveraging these systemsCollaborate with network staff to ensure smooth and reliable operation of software and systems for fulfilling business objectives and processesCarry out tasksplansRFCs and create progress reportsMandatory to work some evenings or at the weekendWriting business cases for implementing new project  tool and create improvement proposals towards Management within area of expertiseAs part of the larger global infrastructure operations community, ensure a stable IT platform for the companyRequirementsFor this position, we are looking for someone who isProactive, flexible and can work under pressureHas a broad interest in and knowledge of IT Infrastructure and new technologies in the fieldAble to prioritize and has analytical and creative problemsolving abilities to resolve security issues in a dynamic environmentAble to chase, follow up, report and escalate on the progress of resolutions of outstanding issues within field officesGood in English spoken and writtenRecognizes our 5 core values of safety, entrepreneurialism, simplicity, responsibility and opennessIn this responsible and accurate role, we requireBachelor or equivalent in Information Technology or other relevant fieldMinimum of 5 years of experience in a similar positionExperience with campus and datacenter infrastructure managementExperience in one or more of the following fields maintaining a Cisco UCS environment implementing, maintaining and improving a VMWare environment routers, load balancers, switches implementing automated monitoring of the environment network StorageDepending on specific role assigned as an Infra Engineer certified for CCNA, Vmware VCP, Cisco UCS, Certified Netapp Storage, Certified Pure storageOfferGlencore Agriculture is an exciting and challenging place to work, with many opportunities to develop your skills and your career We are located in over 35 countries and employing over 13000 people worldwide You will work in an informal and international orientated team, and be part of an organization that offers room for personal growth As well as this, we offerA competitive salary based on your knowledge and experienceFlexible and very attractive pension scheme at ABN AMRO where we as an employer pay 100A 13th month salary and 8,33 holiday allowance which is a full monthWorking in an office located in the Centre of Rotterdam, next to Blaak station and the MartkhalWe also offer a collective healthcare insurance Zilveren Kruis and travel allowance",Full-time,https://www.linkedin.com/jobs/view/externalApply/2326821036?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D358b94830792%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfdddcddb8dd8fade9dd7addcadd8gdddaddgfdd93de7cdcefec3ddcg3e&urlHash=86Ws&refId=5e59f844-7ce0-4758-a9f2-95d050f58efa&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/infra-engineer-rotterdam-at-glencore-agriculture-careers-2326821036?refId=5e59f844-7ce0-4758-a9f2-95d050f58efa&position=1&pageNum=11&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
20,317.0,ingenieurs,LinkedIn,2326823735,Hydropower Engineer,4s0REYJVRLmSvsUKgq4frA==,Talent,"RotterdamThe Hague metropolitan area, South Holland, Netherlands","['Computer Networking', 'Computer & Network Security', 'Telecommunications']",Engineering,"Job Context  DutiesOperate scientific measuring equipmentApprove engineering designPerform risk analysisDesign electric power systemsUse technical drawing softwareQualifications and experience requiredGood communication, cooperation and team working skillsExcellent time management and organisational skillsAbility to work independentlyAbility to work effectively in an international or multicultural environmentOpenness and interest in learning and developing",Full-time,https://www.linkedin.com/jobs/view/externalApply/2326823735?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D5a8acc412b0d%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddbcadf8dd8fadf9addaaddaddcgddfaddefade3degcaccfec3ddcg3e&urlHash=YQo_&refId=7c17c4f0-7670-4f83-897b-7cdd0714d790&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/hydropower-engineer-at-talent-2326823735?refId=7c17c4f0-7670-4f83-897b-7cdd0714d790&position=17&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
21,323.0,ingenieurs,LinkedIn,2306049426,Tender Engineer - Amsterdam,AOn/PW+MSXC8bObZhsgymw==,OILANDGAS,"Amsterdam, North Holland, Netherlands","['Construction', 'Civil Engineering', 'Oil & Energy']",Engineering,"Tender Engineer  Heavy Lifts  DecommissioningKintec is currently seeking a Tender Engineer with experience in Heavy Lift and Decommissioning projects for a permanent staff position in the NetherlandsOur client, a leading international EPCI in the offshore energy sector, are experience rapid growth at the moment and are seeking technically minded individuals to join their tender department and support this growth As a Tender Engineer you will be responsible for working as part of a team in the analysis of international tenders and new commercial opportunities for complex offshore works Main ResponsibilitiesAnalyse tender documentation received from potential clientsWork on method selection and writing proposalsPrepare cost calculations and programming of works Draft of installation sequence drawingsWork on risk assessmentsLiaise with subcontractors, partners and supporting departmentsSummarising and reporting for internal and external approvalMain RequirementsBSc  MSc Degree in a relevant engineering disciplineTechnical hands on engineering background in structural or mechanical fieldExperience in the tendering, preparation and followup of in installation of oil  gas platforms, decommissioning or construction of marine facilitiesKnowledge of planning programs, such as MS Project andor Primavera is an assetWillingness to engage in short international trips as and when projects requireAdditional InformationStatus Local  PermSalary up to 50000 dependent on experienceStart Date ASAP",Full-time,https://www.linkedin.com/jobs/view/externalApply/2306049426?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D5c1a08f26cac%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfddbcadd8ddffadf9ddgadd8aadagddeaddafadd3aefcacdfec3ddcg3e&urlHash=B5FY&refId=7c17c4f0-7670-4f83-897b-7cdd0714d790&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/tender-engineer-amsterdam-at-oilandgas-2306049426?refId=7c17c4f0-7670-4f83-897b-7cdd0714d790&position=23&pageNum=12&trk=public_jobs_job-result-card_result-card_full-click,4 days ago,4 days ago,2020-11-26,2020-11-29,en,,,No,No,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,
